revision;fpOrderingMergeScenarios;fpRenamingMergeScenarios;fnDuplicationMergeScenarios;fnImportMergeScenarios;textualConfUnmerge;textualConfSsmerge;fpOrderingConf;fpRenamingConf;fnDuplicationMissed;fnImportMissed;fpRenamingConfDup;fpConsLines;fpSpacing;fpConsSpac;fpRenamingConfDupMergeScenarios;fpConsLinesMergeScenarios;fpSpacingMergeScenarios;fpConsSpacMergeScenarios;fnNewArtRefOldOneMergeScnarios;fnNewArtRefOldOneConf;fnInitializationBlocks;fnInitializationBlocksMergeScnarios;fnAcidental;fnAcidentalScenarios;crosscutingConflicts;crosscutingScenarios;equalConfs
/home/arthur/analysis/projects/okio/revisions/rev_dde8e53_dc3b81b/rev_dde8e53-dc3b81b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_0a8093b_e8623d4/rev_0a8093b-e8623d4.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_6b082eb_b007bfc/rev_6b082eb-b007bfc.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_5e6fa63_53fcc8d/rev_5e6fa63-53fcc8d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_fc55f8b_0e7685b/rev_fc55f8b-0e7685b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_41e8c9d_544d16b/rev_41e8c9d-544d16b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4c348d8_192cdc6/rev_4c348d8-192cdc6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_bd48e78_962d1fa/rev_bd48e78-962d1fa.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_043c4d8_bf93245/rev_043c4d8-bf93245.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_f462212_51d3546/rev_f462212-51d3546.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_d0a6fb8_2357ae2/rev_d0a6fb8-2357ae2.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_98e5a38_a6f5fff/rev_98e5a38-a6f5fff.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_8b4aa3b_7b20ab1/rev_8b4aa3b-7b20ab1.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_c2c7a75_192cdc6/rev_c2c7a75-192cdc6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_a8d3ad4_f6a4569/rev_a8d3ad4-f6a4569.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_757247b_52364bc/rev_757247b-52364bc.revisions;1;0;0;0;9;0;4;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;5;1;5;1;0
/home/arthur/analysis/projects/glide/revisions/rev_72e93e6_0618cf0/rev_72e93e6-0618cf0.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_be4d83b_b6d49f2/rev_be4d83b-b6d49f2.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_8d6b8e5_a75b390/rev_8d6b8e5-a75b390.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_8201ff1_6825d75/rev_8201ff1-6825d75.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5ba3f1e_552db2f/rev_5ba3f1e-552db2f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_d72d4e6_81a09a8/rev_d72d4e6-81a09a8.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_84177d7_7f54cd1/rev_84177d7-7f54cd1.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_3d25807_827fc08/rev_3d25807-827fc08.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_42a30b8_b55a454/rev_42a30b8-b55a454.revisions;0;0;0;0;2;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;1
/home/arthur/analysis/projects/grpc-java/revisions/rev_be13be7_a61948b/rev_be13be7-a61948b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_e4eda5e_ee91862/rev_e4eda5e-ee91862.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_1057a45_552db2f/rev_1057a45-552db2f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_6b5845c_d1dcbcf/rev_6b5845c-d1dcbcf.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_365b819_0c13aa4/rev_365b819-0c13aa4.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_3cf5a30_b735d2d/rev_3cf5a30-b735d2d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_89b32c1_c555643/rev_89b32c1-c555643.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_a096d4a_3727e50/rev_a096d4a-3727e50.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_6460f34_9d4286c/rev_6460f34-9d4286c.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_2422912_78f34cf/rev_2422912-78f34cf.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_446baa5_d72d4e6/rev_446baa5-d72d4e6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_206bd9b_ecf068f/rev_206bd9b-ecf068f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_f389e91_431ccaf/rev_f389e91-431ccaf.revisions;0;1;0;0;19;16;0;6;0;0;0;0;1;0;0;0;1;0;0;0;0;0;12;1;6;1;0
/home/arthur/analysis/projects/java/revisions/rev_cf701d4_9f64ec9/rev_cf701d4-9f64ec9.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_6f0b21e_b700ade/rev_6f0b21e-b700ade.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_4c2b309_288c930/rev_4c2b309-288c930.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_dd2921f_78f34cf/rev_dd2921f-78f34cf.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c0c5730_1cf8293/rev_c0c5730-1cf8293.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_93ff6ad_15ee363/rev_93ff6ad-15ee363.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_34474ac_f3af6ea/rev_34474ac-f3af6ea.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_97843b8_d540f48/rev_97843b8-d540f48.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_4afd984_81cc0da/rev_4afd984-81cc0da.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_08057df_769abfd/rev_08057df-769abfd.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4c146ee_deb7f2b/rev_4c146ee-deb7f2b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_b563e5d_ca7247d/rev_b563e5d-ca7247d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_6fb044f_f0eea0d/rev_6fb044f-f0eea0d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_c78ee4e_4eba230/rev_c78ee4e-4eba230.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_79f571a_81b0a16/rev_79f571a-81b0a16.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_bb71e21_2c7c32d/rev_bb71e21-2c7c32d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_a3b296c_f390c92/rev_a3b296c-f390c92.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_d71b9b7_deb7f2b/rev_d71b9b7-deb7f2b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_a9f699a_b563e5d/rev_a9f699a-b563e5d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_d2b0feb_567328d/rev_d2b0feb-567328d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_8d7beb5_12c0f51/rev_8d7beb5-12c0f51.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_8b5759f_39317ec/rev_8b5759f-39317ec.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_192144e_9b5575d/rev_192144e-9b5575d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_a20ce21_1ef006e/rev_a20ce21-1ef006e.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f4a5cd6_dedbd53/rev_f4a5cd6-dedbd53.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_f23f23d_dad305d/rev_f23f23d-dad305d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_fa0f5a5_b734ee8/rev_fa0f5a5-b734ee8.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_8dbafcd_c3ea170/rev_8dbafcd-c3ea170.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_e6a3786_c46a94a/rev_e6a3786-c46a94a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_bdb3f4e_732cfc0/rev_bdb3f4e-732cfc0.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_af6378d_a6c9f62/rev_af6378d-a6c9f62.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_059835e_dedbd53/rev_059835e-dedbd53.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_049d5f9_6637357/rev_049d5f9-6637357.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/retrolambda/revisions/rev_b734ee8_5ec03ca/rev_b734ee8-5ec03ca.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_421570a_3143a4f/rev_421570a-3143a4f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_f019126_532d6ab/rev_f019126-532d6ab.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_456216b_4deff02/rev_456216b-4deff02.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_a7826c9_51989d8/rev_a7826c9-51989d8.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a76addb_712e460/rev_a76addb-712e460.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_3f40a65_9de3030/rev_3f40a65-9de3030.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_e161ca9_7e0f873/rev_e161ca9-7e0f873.revisions;0;1;1;0;110;123;0;40;14;0;9;1;9;0;1;1;1;0;1;48;0;0;51;1;32;1;1
/home/arthur/analysis/projects/java/revisions/rev_2b05059_657f68e/rev_2b05059-657f68e.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_2c07e23_dfcfb7b/rev_2c07e23-dfcfb7b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_0e982a3_d835926/rev_0e982a3-d835926.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_3837567_712e460/rev_3837567-712e460.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_ad6030a_049d5f9/rev_ad6030a-049d5f9.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_84dbf47_ae70308/rev_84dbf47-ae70308.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_ad5ae25_fad21aa/rev_ad5ae25-fad21aa.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_116df90_8ddbbbc/rev_116df90-8ddbbbc.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_aeb17e6_1653e81/rev_aeb17e6-1653e81.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_89e1341_c8a36a6/rev_89e1341-c8a36a6.revisions;0;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0
/home/arthur/analysis/projects/glide/revisions/rev_7820ac2_a937931/rev_7820ac2-a937931.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_fe93a2e_c8df638/rev_fe93a2e-c8df638.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_74cfe6c_c6ee28c/rev_74cfe6c-c6ee28c.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_701a336_b30f320/rev_701a336-b30f320.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e6c7e29_1653e81/rev_e6c7e29-1653e81.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_438f0cb_3223e5d/rev_438f0cb-3223e5d.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_4e285f8_8113dfe/rev_4e285f8-8113dfe.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_3b20004_63678dd/rev_3b20004-63678dd.revisions;0;1;0;0;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_157aa0a_bed3057/rev_157aa0a-bed3057.revisions;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_c6e917b_d9b686f/rev_c6e917b-d9b686f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_1653e81_5abb413/rev_1653e81-5abb413.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_fe6b7aa_c287d63/rev_fe6b7aa-c287d63.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_4f8d43e_9b52d0a/rev_4f8d43e-9b52d0a.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_898b867_7d20684/rev_898b867-7d20684.revisions;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
/home/arthur/analysis/projects/grpc-java/revisions/rev_41f1155_a287a11/rev_41f1155-a287a11.revisions;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_4b8b802_db82856/rev_4b8b802-db82856.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e9dacb0_5abb413/rev_e9dacb0-5abb413.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c9c802b_97df46e/rev_c9c802b-97df46e.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_455f05e_8e4a93f/rev_455f05e-8e4a93f.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_6bf11c0_8024de0/rev_6bf11c0-8024de0.revisions;1;0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;1;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_a0241d8_3777b8b/rev_a0241d8-3777b8b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_c9d2ca3_cc3f019/rev_c9d2ca3-cc3f019.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7b5c4d7_cb06845/rev_7b5c4d7-cb06845.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_405856a_0b06448/rev_405856a-0b06448.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_b7a37a0_260c6c6/rev_b7a37a0-260c6c6.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_53490c3_d5a696c/rev_53490c3-d5a696c.revisions;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
/home/arthur/analysis/projects/grpc-java/revisions/rev_8bd8ed8_7b63909/rev_8bd8ed8-7b63909.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_e86ca14_6377543/rev_e86ca14-6377543.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_3cfe894_bc303b7/rev_3cfe894-bc303b7.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_4c957f0_a23ac58/rev_4c957f0-a23ac58.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/glide/revisions/rev_f10b029_c2ac07b/rev_f10b029-c2ac07b.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_41d8296_ae3777c/rev_41d8296-ae3777c.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/grpc-java/revisions/rev_977c3d1_24a9f39/rev_977c3d1-24a9f39.revisions;1;0;0;0;30;0;8;0;0;0;0;0;17;0;0;0;1;0;0;0;0;0;22;1;11;1;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_badb0c3_c0cc080/rev_badb0c3-c0cc080.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_826c73a_467f195/rev_826c73a-467f195.revisions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
